COLLISION_ID,CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,NUMBER_OF_PEDESTRIANS_INJURED,NUMBER_OF_CYCLIST_INJURED,NUMBER_OF_MOTORIST_INJURED,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,VEHICLE_TYPE_CODE_1,VEHICLE_TYPE_CODE_2,YEAR,MONTH,DAY_OF_WEEK,HOUR,IS_WEEKEND
4000966,11/10/2022,18:35,QUEENS,10715,40.791218,-73.941944,0,0,0,0,0,Following Too Closely,Failure to Yield,Ambulance,,2022,11,Tue,18,0
4000967,12/22/2019,04:04,MANHATTAN,11113,40.64718,-74.213824,2,0,1,1,0,Unsafe Speed,Driver Inattention,Sedan,Bus,2019,12,Sat,4,0
4000968,05/20/2019,13:27,QUEENS,10248,40.538617,-73.870276,0,0,0,0,0,Pavement Slippery,Backing Unsafely,Station Wagon/SUV,E-Bike,2019,5,Sun,13,0
4000969,06/17/2022,03:08,MANHATTAN,10844,40.699344,-73.865993,0,0,0,0,0,Alcohol Involvement,Unsafe Lane Changing,Taxi,Bike,2022,6,Mon,3,0
4000970,09/16/2017,23:13,QUEENS,10336,40.56351,-73.943219,0,0,0,0,0,Unsafe Speed,Unsafe Lane Changing,Bus,Station Wagon/SUV,2017,9,Wed,23,0
4000971,04/10/2018,20:20,BRONX,11615,40.655569,-73.866682,0,0,0,0,0,Failure to Yield,Unspecified,Station Wagon/SUV,Station Wagon/SUV,2018,4,Thu,20,0
4000972,07/26/2015,00:57,QUEENS,10755,40.68007,-74.230448,0,0,0,0,0,Unspecified,Unsafe Lane Changing,Sedan,Sedan,2015,7,Sun,0,0
4000973,03/17/2023,09:55,BROOKLYN,11450,40.671366,-74.118321,0,0,0,0,0,Traffic Control Disregarded,Backing Unsafely,Bike,Taxi,2023,3,Mon,9,0
4000974,02/22/2017,10:59,BROOKLYN,10238,40.736986,-74.068795,0,0,0,0,0,Pavement Slippery,Driver Inattention,Station Wagon/SUV,Station Wagon/SUV,2017,2,Fri,10,0
4000975,03/12/2022,15:11,BRONX,10235,40.690844,-73.745786,2,0,0,0,2,Alcohol Involvement,Following Too Closely,Motorcycle,Bus,2022,3,Thu,15,0
4000976,07/07/2015,16:52,QUEENS,10627,40.545727,-73.740985,0,0,0,0,0,Driver Inattention,Unsafe Lane Changing,Station Wagon/SUV,Bike,2015,7,Sat,16,0
4000977,06/01/2015,02:50,QUEENS,11665,40.783874,-73.758849,1,0,0,1,0,Failure to Yield,Passing Too Closely,Station Wagon/SUV,Bus,2015,6,Tue,2,0
4000978,03/12/2020,04:46,QUEENS,11141,40.669056,-74.06764,3,0,0,0,3,Following Too Closely,Following Too Closely,Bike,Sedan,2020,3,Mon,4,1
4000979,04/18/2020,18:40,BRONX,11122,40.759559,-73.710226,1,0,0,0,1,Unspecified,Backing Unsafely,Sedan,Station Wagon/SUV,2020,4,Tue,18,0
4000980,01/25/2021,10:14,MANHATTAN,10802,40.524298,-74.202909,0,0,0,0,0,Alcohol Involvement,Unspecified,Bus,Taxi,2021,1,Sat,10,0
4000981,07/16/2015,20:46,BRONX,10119,40.585132,-73.988086,0,0,0,0,0,Traffic Control Disregarded,Alcohol Involvement,Bike,Pick-up Truck,2015,7,Thu,20,1
4000982,05/12/2017,00:27,BRONX,10360,40.610122,-74.053978,0,0,0,0,0,Unsafe Lane Changing,Traffic Control Disregarded,Station Wagon/SUV,Bike,2017,5,Mon,0,0
4000983,01/10/2018,16:10,BROOKLYN,10223,40.86558,-73.873701,1,0,0,0,1,Unsafe Lane Changing,Pavement Slippery,Sedan,Station Wagon/SUV,2018,1,Thu,16,1
4000984,12/11/2023,06:19,BROOKLYN,11077,40.52929,-73.925499,3,0,1,0,2,Passing Too Closely,Alcohol Involvement,Bus,Ambulance,2023,12,Sat,6,1
4000985,04/12/2022,14:26,BRONX,10827,40.805936,-73.84485,0,0,0,0,0,Pavement Slippery,Unspecified,Bike,Pick-up Truck,2022,4,Thu,14,0
4000986,11/04/2018,04:31,BRONX,11661,40.563156,-73.756891,2,0,0,1,1,Pavement Slippery,Driver Inattention,E-Bike,Taxi,2018,11,Thu,4,0
4000987,04/04/2024,01:56,STATEN ISLAND,10330,40.681225,-73.871701,0,0,0,0,0,Unsafe Lane Changing,Pavement Slippery,Sedan,Pick-up Truck,2024,4,Tue,1,0
4000988,07/10/2021,08:48,QUEENS,10969,40.613588,-73.863258,2,0,0,0,2,Failure to Yield,Traffic Control Disregarded,Sedan,E-Bike,2021,7,Sat,8,0
4000989,11/06/2023,08:56,MANHATTAN,10492,40.801067,-74.216433,1,0,1,0,0,Unsafe Speed,Unsafe Speed,Station Wagon/SUV,,2023,11,Sun,8,1
4000990,06/05/2024,19:48,MANHATTAN,10695,40.518821,-74.196603,0,0,0,0,0,Passing Too Closely,Failure to Yield,Pick-up Truck,E-Bike,2024,6,Tue,19,1
4000991,10/13/2024,19:55,BRONX,10582,40.639911,-74.052466,1,0,0,0,1,Driver Inattention,Pavement Slippery,Station Wagon/SUV,,2024,10,Sun,19,0
4000992,10/11/2022,10:49,QUEENS,11407,40.894474,-74.023319,3,0,1,0,2,Traffic Control Disregarded,Backing Unsafely,Taxi,Station Wagon/SUV,2022,10,Sat,10,1
4000993,04/09/2019,11:12,MANHATTAN,10533,40.621067,-74.171889,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Station Wagon/SUV,Taxi,2019,4,Sun,11,1
4000994,05/03/2023,00:03,MANHATTAN,10630,40.801237,-74.184201,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield,Station Wagon/SUV,Ambulance,2023,5,Tue,0,0
4000995,02/24/2019,23:47,BROOKLYN,11309,40.893578,-74.026132,4,0,1,0,3,Unsafe Speed,Unsafe Speed,Sedan,,2019,2,Tue,23,0
4000996,07/16/2017,16:59,MANHATTAN,11370,40.584061,-74.019925,0,0,0,0,0,Alcohol Involvement,Driver Inattention,Station Wagon/SUV,Bus,2017,7,Sun,16,0
4000997,09/16/2020,15:13,BRONX,10320,40.732095,-73.805457,0,0,0,0,0,Unspecified,Unsafe Lane Changing,Sedan,Ambulance,2020,9,Wed,15,0
4000998,09/17/2017,22:05,BRONX,11008,40.553825,-74.094949,3,0,0,2,1,Traffic Control Disregarded,Traffic Control Disregarded,Station Wagon/SUV,Bus,2017,9,Wed,22,0
4000999,07/07/2016,13:02,BRONX,11561,40.758816,-73.857198,1,0,0,1,0,Following Too Closely,Unsafe Lane Changing,Bike,E-Bike,2016,7,Thu,13,0
4001000,07/08/2021,05:29,MANHATTAN,10098,40.647222,-73.83044,1,0,1,0,0,Failure to Yield,Following Too Closely,Sedan,Bus,2021,7,Fri,5,1
4001001,08/25/2017,10:41,MANHATTAN,10393,40.668724,-74.033699,1,0,0,0,1,Driver Inattention,Unsafe Speed,Station Wagon/SUV,Van,2017,8,Sun,10,0
4001002,05/27/2019,07:11,MANHATTAN,10621,40.696523,-73.890466,1,0,0,0,1,Following Too Closely,Passing Too Closely,Sedan,Van,2019,5,Wed,7,0
4001003,01/11/2023,20:05,BROOKLYN,11160,40.845256,-74.004248,2,0,0,1,1,Unsafe Speed,Traffic Control Disregarded,Bus,Van,2023,1,Mon,20,1
4001004,12/12/2018,23:24,MANHATTAN,10244,40.732657,-74.038026,0,0,0,0,0,Following Too Closely,Backing Unsafely,Bike,Sedan,2018,12,Fri,23,0
4001005,10/26/2023,05:59,STATEN ISLAND,10064,40.851399,-74.081079,3,0,0,1,2,Passing Too Closely,Unsafe Speed,Sedan,E-Bike,2023,10,Fri,5,0
4001006,10/16/2020,13:26,BRONX,10724,40.901846,-73.846094,0,0,0,0,0,Failure to Yield,Unspecified,Sedan,Motorcycle,2020,10,Sat,13,1
4001007,11/17/2017,08:51,MANHATTAN,10818,40.754937,-74.038876,0,0,0,0,0,Failure to Yield,Failure to Yield,Sedan,Station Wagon/SUV,2017,11,Sat,8,1
4001008,10/01/2015,02:34,MANHATTAN,10657,40.789271,-73.97839,2,0,0,1,1,Traffic Control Disregarded,Unsafe Lane Changing,Sedan,Ambulance,2015,10,Sun,2,0
4001009,03/28/2022,03:48,BROOKLYN,10656,40.680933,-73.916246,0,0,0,0,0,Passing Too Closely,Unsafe Lane Changing,Sedan,Taxi,2022,3,Fri,3,0
4001010,03/13/2024,22:34,BRONX,10463,40.709972,-73.858826,1,0,0,0,1,Unsafe Lane Changing,Passing Too Closely,Ambulance,Motorcycle,2024,3,Thu,22,1
4001011,03/08/2018,01:59,QUEENS,10909,40.882979,-74.198751,0,0,0,0,0,Pavement Slippery,Driver Inattention,Motorcycle,Ambulance,2018,3,Mon,1,0
4001012,11/02/2020,05:06,QUEENS,10709,40.83595,-73.928567,1,0,0,0,1,Backing Unsafely,Alcohol Involvement,Taxi,Taxi,2020,11,Wed,5,1
4001013,05/16/2016,07:19,BRONX,11382,40.70078,-73.972474,0,0,0,0,0,Unspecified,Unspecified,Bike,Bike,2016,5,Thu,7,1
4001014,07/28/2018,02:42,MANHATTAN,11166,40.553999,-73.812642,0,0,0,0,0,Unsafe Lane Changing,Backing Unsafely,Sedan,Bike,2018,7,Sat,2,1
4001015,09/22/2022,15:09,MANHATTAN,11265,40.532419,-74.093497,2,0,0,1,1,Traffic Control Disregarded,Pavement Slippery,Bike,,2022,9,Mon,15,1
4001016,04/08/2016,16:10,MANHATTAN,11396,40.740576,-73.811488,1,0,0,0,1,Passing Too Closely,Alcohol Involvement,Bike,,2016,4,Mon,16,1
4001017,08/26/2020,20:59,MANHATTAN,10914,40.688838,-73.839106,0,0,0,0,0,Driver Inattention,Driver Inattention,Sedan,Sedan,2020,8,Tue,20,1
4001018,10/22/2016,19:40,QUEENS,11058,40.773311,-73.791161,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,E-Bike,,2016,10,Mon,19,1
4001019,06/25/2022,02:06,BROOKLYN,10203,40.710372,-74.159773,0,0,0,0,0,Unsafe Lane Changing,Pavement Slippery,Sedan,E-Bike,2022,6,Sat,2,0
4001020,03/24/2017,05:15,QUEENS,10802,40.70683,-73.768161,1,0,0,1,0,Backing Unsafely,Alcohol Involvement,E-Bike,Ambulance,2017,3,Thu,5,0
4001021,10/07/2023,20:02,QUEENS,11001,40.767934,-74.01139,0,0,0,0,0,Pavement Slippery,Backing Unsafely,Taxi,Van,2023,10,Wed,20,0
4001022,05/21/2020,02:24,QUEENS,10208,40.65239,-73.982558,5,0,2,1,2,Following Too Closely,Passing Too Closely,Sedan,Bus,2020,5,Fri,2,0
4001023,08/01/2017,01:22,BROOKLYN,10168,40.530496,-74.137782,2,0,1,0,1,Following Too Closely,Traffic Control Disregarded,Bike,Bike,2017,8,Sun,1,1
4001024,01/28/2016,18:27,BROOKLYN,10611,40.701156,-73.781853,2,0,1,1,0,Alcohol Involvement,Pavement Slippery,Station Wagon/SUV,,2016,1,Thu,18,0
4001025,03/02/2022,13:51,BROOKLYN,10152,40.591943,-74.139212,0,0,0,0,0,Unspecified,Driver Inattention,Van,Station Wagon/SUV,2022,3,Mon,13,0
4001026,08/18/2018,15:20,BRONX,11554,40.856597,-73.952819,3,0,1,0,2,Passing Too Closely,Alcohol Involvement,Sedan,Sedan,2018,8,Thu,15,0
4001027,07/17/2022,03:03,BROOKLYN,10367,40.802274,-74.142479,1,0,0,1,0,Unspecified,Unspecified,Sedan,Taxi,2022,7,Thu,3,0
4001028,01/28/2021,08:55,MANHATTAN,11218,40.813951,-74.036179,1,0,1,0,0,Pavement Slippery,Driver Inattention,Station Wagon/SUV,E-Bike,2021,1,Fri,8,0
4001029,12/16/2016,05:50,QUEENS,10738,40.710662,-73.77576,0,0,0,0,0,Traffic Control Disregarded,Backing Unsafely,Sedan,Station Wagon/SUV,2016,12,Sun,5,1
4001030,04/21/2021,14:42,MANHATTAN,11537,40.721884,-74.244868,1,0,0,1,0,Traffic Control Disregarded,Unsafe Lane Changing,Sedan,Motorcycle,2021,4,Wed,14,0
4001031,05/19/2018,21:44,BROOKLYN,10920,40.589252,-73.937185,0,0,0,0,0,Failure to Yield,Backing Unsafely,Station Wagon/SUV,Pick-up Truck,2018,5,Tue,21,0
4001032,12/15/2020,00:42,BROOKLYN,11270,40.775077,-73.812195,0,0,0,0,0,Alcohol Involvement,Unspecified,Station Wagon/SUV,Motorcycle,2020,12,Tue,0,0
4001033,05/28/2022,09:07,MANHATTAN,10488,40.772786,-74.073594,0,0,0,0,0,Following Too Closely,Unsafe Speed,Station Wagon/SUV,E-Bike,2022,5,Tue,9,0
4001034,05/14/2023,19:49,STATEN ISLAND,11282,40.723319,-73.894851,0,0,0,0,0,Backing Unsafely,Backing Unsafely,Bike,Ambulance,2023,5,Sat,19,0
4001035,04/24/2018,10:29,QUEENS,10907,40.772272,-74.109576,0,0,0,0,0,Failure to Yield,Unsafe Lane Changing,Motorcycle,E-Bike,2018,4,Sun,10,1
4001036,12/02/2017,18:35,MANHATTAN,10864,40.899404,-73.758869,0,0,0,0,0,Traffic Control Disregarded,Following Too Closely,E-Bike,Taxi,2017,12,Fri,18,0
4001037,09/11/2016,03:59,QUEENS,10261,40.893399,-74.111981,0,0,0,0,0,Unsafe Lane Changing,Unsafe Speed,Sedan,E-Bike,2016,9,Mon,3,1
4001038,01/15/2018,01:30,BROOKLYN,10602,40.892965,-73.913696,2,0,0,0,2,Traffic Control Disregarded,Unspecified,Station Wagon/SUV,Sedan,2018,1,Sun,1,0
4001039,07/14/2016,05:31,BROOKLYN,10294,40.539445,-74.171365,1,0,1,0,0,Unsafe Speed,Backing Unsafely,Station Wagon/SUV,E-Bike,2016,7,Fri,5,0
4001040,01/03/2017,16:36,BROOKLYN,11287,40.828734,-74.169534,2,0,1,0,1,Passing Too Closely,Pavement Slippery,Sedan,Sedan,2017,1,Fri,16,0
4001041,03/11/2015,03:35,QUEENS,10611,40.872743,-73.7478,0,0,0,0,0,Alcohol Involvement,Backing Unsafely,Motorcycle,Motorcycle,2015,3,Sun,3,0
4001042,11/09/2021,10:49,MANHATTAN,11116,40.851512,-74.225139,0,0,0,0,0,Backing Unsafely,Passing Too Closely,Sedan,Station Wagon/SUV,2021,11,Thu,10,0
4001043,10/02/2020,04:35,QUEENS,10460,40.626026,-74.164252,1,0,0,0,1,Following Too Closely,Traffic Control Disregarded,Sedan,Sedan,2020,10,Fri,4,0
4001044,05/12/2015,17:58,BRONX,10921,40.673912,-73.800697,0,0,0,0,0,Pavement Slippery,Unspecified,Motorcycle,E-Bike,2015,5,Thu,17,0
4001045,11/09/2023,06:37,BROOKLYN,11023,40.561533,-74.07996,0,0,0,0,0,Traffic Control Disregarded,Backing Unsafely,Sedan,E-Bike,2023,11,Sun,6,0
4001046,08/15/2020,03:51,QUEENS,11532,40.743824,-73.872363,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield,Sedan,Motorcycle,2020,8,Thu,3,0
4001047,11/09/2019,20:33,STATEN ISLAND,10479,40.507062,-74.019777,0,0,0,0,0,Following Too Closely,Unspecified,Bus,Motorcycle,2019,11,Tue,20,0
4001048,07/03/2015,07:29,BRONX,11166,40.79785,-74.024275,0,0,0,0,0,Backing Unsafely,Traffic Control Disregarded,Sedan,Motorcycle,2015,7,Mon,7,0
4001049,07/27/2024,06:26,QUEENS,10746,40.570871,-74.088883,1,0,0,0,1,Failure to Yield,Unspecified,Station Wagon/SUV,Station Wagon/SUV,2024,7,Sat,6,0
4001050,05/13/2019,11:50,QUEENS,10057,40.813337,-73.875655,1,0,1,1,0,Pavement Slippery,Unsafe Lane Changing,Sedan,Taxi,2019,5,Tue,11,0
4001051,10/21/2016,18:07,QUEENS,10158,40.637804,-74.17902,1,0,0,0,1,Failure to Yield,Unsafe Lane Changing,Taxi,Ambulance,2016,10,Mon,18,0
4001052,07/26/2021,04:33,STATEN ISLAND,11191,40.907448,-74.026119,0,0,0,0,0,Unsafe Speed,Following Too Closely,Station Wagon/SUV,Sedan,2021,7,Tue,4,0
4001053,12/02/2020,07:14,MANHATTAN,10953,40.667271,-73.890681,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,Sedan,Motorcycle,2020,12,Fri,7,1
4001054,10/28/2018,09:52,QUEENS,11558,40.83586,-73.73521,3,0,1,0,2,Pavement Slippery,Following Too Closely,Taxi,Bike,2018,10,Sat,9,0
4001055,03/01/2017,03:28,MANHATTAN,11341,40.586075,-74.186016,2,0,0,0,2,Alcohol Involvement,Backing Unsafely,Sedan,Station Wagon/SUV,2017,3,Wed,3,1
4001056,11/27/2019,06:06,MANHATTAN,10640,40.711388,-74.192792,1,0,0,1,0,Backing Unsafely,Backing Unsafely,Bus,Bike,2019,11,Sun,6,1
4001057,04/03/2017,08:03,QUEENS,10949,40.787492,-73.852976,2,0,0,1,1,Alcohol Involvement,Backing Unsafely,Station Wagon/SUV,Bus,2017,4,Tue,8,0
4001058,04/08/2023,10:40,BRONX,11182,40.714514,-74.188664,1,0,0,0,1,Unsafe Lane Changing,Unsafe Lane Changing,Ambulance,E-Bike,2023,4,Wed,10,0
4001059,02/18/2020,17:46,MANHATTAN,11580,40.806481,-73.876681,0,0,0,0,0,Following Too Closely,Traffic Control Disregarded,Sedan,Bike,2020,2,Sat,17,0
4001060,05/05/2024,04:34,BROOKLYN,11020,40.761122,-74.225564,1,0,0,0,1,Pavement Slippery,Passing Too Closely,Sedan,Bike,2024,5,Sat,4,0
4001061,09/14/2016,00:47,MANHATTAN,11112,40.768942,-74.095087,0,0,0,0,0,Passing Too Closely,Driver Inattention,Sedan,Van,2016,9,Sun,0,0
4001062,02/20/2021,21:07,BRONX,11340,40.558391,-73.911268,2,0,0,0,2,Unspecified,Passing Too Closely,Van,Bus,2021,2,Sun,21,0
4001063,11/14/2022,22:22,BROOKLYN,11239,40.842981,-73.87554,0,0,0,0,0,Unspecified,Unspecified,Motorcycle,Sedan,2022,11,Sat,22,1
4001064,01/09/2023,21:49,BROOKLYN,10641,40.527932,-73.799702,1,0,0,0,1,Unspecified,Traffic Control Disregarded,Bike,Station Wagon/SUV,2023,1,Sun,21,0
4001065,10/10/2018,21:30,BRONX,11075,40.60878,-73.784652,0,0,0,0,0,Traffic Control Disregarded,Passing Too Closely,E-Bike,Taxi,2018,10,Mon,21,0
4001066,08/21/2015,21:47,QUEENS,11456,40.894787,-74.23093,2,0,0,0,2,Failure to Yield,Unspecified,Sedan,Ambulance,2015,8,Tue,21,0
4001067,05/13/2022,14:25,BRONX,11648,40.794506,-74.242366,0,0,0,0,0,Alcohol Involvement,Failure to Yield,Sedan,Van,2022,5,Mon,14,1
4001068,04/01/2024,12:15,BRONX,11343,40.874601,-74.252698,1,0,1,0,0,Pavement Slippery,Backing Unsafely,Bus,Ambulance,2024,4,Tue,12,1
4001069,03/23/2015,23:42,BROOKLYN,10197,40.508041,-73.846009,0,0,0,0,0,Pavement Slippery,Driver Inattention,Station Wagon/SUV,Motorcycle,2015,3,Wed,23,0
4001070,07/25/2019,19:49,QUEENS,11613,40.567479,-73.705618,0,0,0,0,0,Backing Unsafely,Unsafe Speed,Sedan,Taxi,2019,7,Tue,19,1
4001071,07/22/2016,18:54,QUEENS,11592,40.901073,-73.823068,0,0,0,0,0,Failure to Yield,Driver Inattention,Sedan,Motorcycle,2016,7,Tue,18,0
4001072,09/26/2022,06:20,QUEENS,11696,40.769312,-74.196084,0,0,0,0,0,Following Too Closely,Alcohol Involvement,Sedan,Taxi,2022,9,Thu,6,0
4001073,04/08/2019,23:12,QUEENS,10089,40.557961,-73.843309,1,0,0,0,1,Backing Unsafely,Unsafe Lane Changing,Sedan,Bike,2019,4,Fri,23,0
4001074,03/09/2020,02:53,MANHATTAN,10573,40.754208,-73.849245,0,0,0,0,0,Unspecified,Pavement Slippery,Taxi,Taxi,2020,3,Tue,2,0
4001075,06/11/2021,05:50,BRONX,11262,40.643462,-73.795038,0,0,0,0,0,Unsafe Speed,Passing Too Closely,Sedan,Ambulance,2021,6,Thu,5,0
4001076,06/23/2018,15:04,MANHATTAN,11268,40.787209,-74.153133,3,0,1,0,2,Failure to Yield,Traffic Control Disregarded,Sedan,Bus,2018,6,Fri,15,1
4001077,05/05/2019,12:10,BROOKLYN,11670,40.857894,-73.835903,2,0,0,0,2,Alcohol Involvement,Failure to Yield,Bus,Bus,2019,5,Wed,12,0
4001078,02/19/2023,06:45,BROOKLYN,10400,40.872076,-73.97344,0,0,0,0,0,Traffic Control Disregarded,Passing Too Closely,Sedan,Ambulance,2023,2,Sun,6,1
4001079,11/20/2020,22:51,QUEENS,11450,40.530003,-74.03482,0,0,0,0,0,Driver Inattention,Traffic Control Disregarded,Sedan,,2020,11,Thu,22,1
4001080,02/20/2022,10:00,STATEN ISLAND,10572,40.535607,-74.152122,1,0,0,1,0,Traffic Control Disregarded,Following Too Closely,Sedan,Pick-up Truck,2022,2,Sat,10,0
4001081,05/16/2018,01:09,BROOKLYN,10893,40.572864,-73.748202,0,0,0,0,0,Pavement Slippery,Alcohol Involvement,Taxi,Bike,2018,5,Thu,1,0
4001082,03/23/2018,23:17,QUEENS,10427,40.629373,-73.91852,0,0,0,0,0,Driver Inattention,Traffic Control Disregarded,Bike,Bus,2018,3,Tue,23,1
4001083,03/09/2022,12:13,MANHATTAN,10437,40.719873,-73.74751,1,0,0,1,0,Traffic Control Disregarded,Backing Unsafely,Station Wagon/SUV,E-Bike,2022,3,Wed,12,0
4001084,10/14/2017,21:39,BROOKLYN,11015,40.869774,-74.060821,0,0,0,0,0,Passing Too Closely,Unsafe Speed,Sedan,Ambulance,2017,10,Fri,21,0
4001085,08/18/2019,21:41,BRONX,11395,40.601354,-74.087123,1,0,0,0,1,Unspecified,Driver Inattention,Bus,,2019,8,Wed,21,0
4001086,01/28/2017,18:05,BRONX,10086,40.727829,-74.076153,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,Station Wagon/SUV,Taxi,2017,1,Wed,18,0
4001087,05/26/2015,05:57,QUEENS,10784,40.751494,-74.025515,0,0,0,0,0,Unsafe Speed,Failure to Yield,Sedan,Pick-up Truck,2015,5,Sun,5,0
4001088,05/16/2017,08:56,BRONX,11353,40.868356,-74.04505,0,0,0,0,0,Following Too Closely,Pavement Slippery,Sedan,Bike,2017,5,Mon,8,0
4001089,09/18/2020,05:41,MANHATTAN,11356,40.899487,-74.069751,0,0,0,0,0,Unsafe Lane Changing,Backing Unsafely,Sedan,Taxi,2020,9,Sat,5,1
4001090,01/20/2020,03:22,QUEENS,11475,40.62535,-74.223778,1,0,1,0,0,Passing Too Closely,Pavement Slippery,Sedan,Taxi,2020,1,Wed,3,0
4001091,11/16/2021,08:26,QUEENS,11230,40.696209,-73.941405,1,0,0,0,1,Following Too Closely,Pavement Slippery,Sedan,Taxi,2021,11,Sat,8,0
4001092,01/24/2017,05:01,BROOKLYN,10147,40.737556,-73.767814,0,0,0,0,0,Passing Too Closely,Following Too Closely,Bus,Bus,2017,1,Sat,5,0
4001093,03/26/2023,21:16,BRONX,11305,40.884463,-74.202868,1,0,0,1,0,Unsafe Lane Changing,Unspecified,Sedan,Pick-up Truck,2023,3,Fri,21,0
4001094,06/16/2024,14:24,BRONX,11460,40.835714,-74.024865,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Station Wagon/SUV,Sedan,2024,6,Sun,14,0
4001095,09/17/2023,13:28,BRONX,11546,40.773809,-73.915794,0,0,0,0,0,Failure to Yield,Following Too Closely,Bike,Bike,2023,9,Sun,13,1
4001096,10/27/2016,15:01,MANHATTAN,10661,40.692829,-74.002018,0,0,0,0,0,Unspecified,Unsafe Speed,Sedan,Pick-up Truck,2016,10,Sun,15,0
4001097,07/06/2022,13:10,MANHATTAN,11159,40.887939,-73.957047,4,0,0,0,4,Pavement Slippery,Driver Inattention,Station Wagon/SUV,Bus,2022,7,Tue,13,0
4001098,11/27/2016,13:12,QUEENS,11614,40.576978,-74.147189,4,0,2,1,1,Pavement Slippery,Passing Too Closely,Van,Ambulance,2016,11,Fri,13,0
4001099,10/17/2016,23:56,QUEENS,10189,40.53592,-73.732405,0,0,0,0,0,Unspecified,Failure to Yield,E-Bike,Station Wagon/SUV,2016,10,Fri,23,0
4001100,09/25/2020,17:51,QUEENS,11097,40.561092,-74.083947,2,0,1,0,1,Alcohol Involvement,Unsafe Speed,Station Wagon/SUV,,2020,9,Fri,17,0
4001101,02/21/2022,01:14,MANHATTAN,11569,40.527738,-74.092283,1,0,1,0,0,Passing Too Closely,Following Too Closely,Station Wagon/SUV,Van,2022,2,Sun,1,1
4001102,05/19/2015,20:03,BROOKLYN,10513,40.644276,-74.00339,1,0,0,0,1,Backing Unsafely,Backing Unsafely,Station Wagon/SUV,Sedan,2015,5,Mon,20,0
4001103,01/17/2022,13:08,BRONX,11590,40.761801,-74.214882,1,0,0,0,1,Alcohol Involvement,Unspecified,Station Wagon/SUV,E-Bike,2022,1,Wed,13,1
4001104,08/04/2022,08:56,QUEENS,10438,40.838595,-73.710956,1,0,0,0,1,Unsafe Lane Changing,Following Too Closely,Taxi,E-Bike,2022,8,Sat,8,0
4001105,03/10/2018,16:33,QUEENS,11252,40.620689,-73.988477,0,0,0,0,0,Pavement Slippery,Unspecified,Sedan,Bus,2018,3,Fri,16,0
4001106,07/22/2020,14:33,QUEENS,10379,40.553658,-74.012503,2,0,1,0,1,Passing Too Closely,Failure to Yield,Station Wagon/SUV,Bus,2020,7,Sat,14,0
4001107,01/24/2016,00:49,BRONX,10683,40.861136,-73.720709,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Station Wagon/SUV,Pick-up Truck,2016,1,Thu,0,1
4001108,12/25/2015,01:40,BRONX,10587,40.67309,-74.009375,1,0,0,0,1,Passing Too Closely,Following Too Closely,Sedan,Ambulance,2015,12,Wed,1,1
4001109,06/15/2021,15:34,BROOKLYN,10920,40.708516,-73.794642,2,0,0,0,2,Driver Inattention,Unsafe Lane Changing,Sedan,,2021,6,Thu,15,0
4001110,11/20/2021,19:30,BROOKLYN,11477,40.585916,-74.211358,1,0,0,0,1,Passing Too Closely,Traffic Control Disregarded,Station Wagon/SUV,Taxi,2021,11,Fri,19,0
4001111,09/21/2017,06:32,BROOKLYN,11178,40.515606,-74.164853,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,E-Bike,E-Bike,2017,9,Sat,6,1
4001112,05/08/2017,11:33,QUEENS,10766,40.710779,-73.971461,0,0,0,0,0,Pavement Slippery,Unspecified,Sedan,Taxi,2017,5,Tue,11,0
4001113,07/16/2024,15:22,MANHATTAN,11552,40.64695,-73.720748,1,0,0,0,1,Driver Inattention,Driver Inattention,Sedan,Bus,2024,7,Mon,15,0
4001114,07/16/2015,02:48,QUEENS,11659,40.684704,-73.858251,0,0,0,0,0,Driver Inattention,Driver Inattention,Taxi,Pick-up Truck,2015,7,Mon,2,0
4001115,08/19/2015,18:26,BROOKLYN,10862,40.578854,-74.163303,1,0,0,0,1,Backing Unsafely,Unspecified,Sedan,Motorcycle,2015,8,Thu,18,0
4001116,11/20/2016,13:53,BRONX,11322,40.576125,-73.727633,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Ambulance,Taxi,2016,11,Sun,13,1
4001117,11/26/2024,21:37,BROOKLYN,10326,40.687467,-73.987471,0,0,0,0,0,Traffic Control Disregarded,Passing Too Closely,Sedan,Bus,2024,11,Mon,21,0
4001118,05/28/2017,02:54,MANHATTAN,10385,40.592574,-73.908017,2,0,0,0,2,Traffic Control Disregarded,Pavement Slippery,Station Wagon/SUV,Station Wagon/SUV,2017,5,Sun,2,1
